xmlfile,doi,title,level,section_name,country_conf,country_predicted,start_char,end_char,latitude,longitude,resolved_placename,word_phrase,section_chars
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",abstract,abstract,0.96374094,USA,1863,1878,42.86842,-70.93422,Atlantic Forest Ski Area,Atlantic Forest,1917
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's1'},Introduction,0.88395447,BRA,1937,1949,-18,-44,Minas Gerais,Minas Gerais,2561
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's1'},Introduction,0.94819117,BRA,1951,1957,-10,-55,Federative Republic of Brazil,Brazil,2561
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.528099,BRA,187,193,-10,-55,Federative Republic of Brazil,Amparo,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.88395447,BRA,195,207,-18,-44,Minas Gerais,Minas Gerais,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.94819117,BRA,209,215,-10,-55,Federative Republic of Brazil,Brazil,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.88395447,BRA,552,565,-21.53333,-56.98333,Santo Antônio,Santo Antônio,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.528099,BRA,569,575,-21.53333,-56.98333,Santo Antônio,Amparo,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.88395447,BRA,577,589,-18,-44,Minas Gerais,Minas Gerais,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.94819117,BRA,591,597,-10,-55,Federative Republic of Brazil,Brazil,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.90655434,ITA,1020,1027,42.25,13.75,Abruzzo,Protium,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.90655434,ZWE,1041,1050,-18.52112,29.73324,Copiafera,Copaifera,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.90655434,ZWE,1142,1151,-18.52112,29.73324,Copiafera,Copaifera,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.90655434,ITA,1186,1193,42.25,13.75,Abruzzo,Protium,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.47391745,BRA,1208,1216,42.25,13.75,Abruzzo,Tapirira,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.25185502,GBR,2724,2739,42.25,13.75,Abruzzo,transects 100 m,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.17837727,MEX,3405,3410,42.25,13.75,Abruzzo,1–2 m,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest","{'id': 's2', 'sec-type': 'methods'}",Methods,0.23980537,BRA,4229,4236,42.25,13.75,Abruzzo,Y.Leite,5984
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.528099,BRA,179,185,42.25,13.75,Abruzzo,Amparo,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.88395447,BRA,187,199,-18,-44,Minas Gerais,Minas Gerais,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.94819117,BRA,201,207,-10,-55,Federative Republic of Brazil,Brazil,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.88395447,BRA,544,557,-21.53333,-56.98333,Santo Antônio,Santo Antônio,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.528099,BRA,561,567,-21.53333,-56.98333,Santo Antônio,Amparo,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.88395447,BRA,569,581,-18,-44,Minas Gerais,Minas Gerais,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.94819117,BRA,583,589,-10,-55,Federative Republic of Brazil,Brazil,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.90655434,ITA,1012,1019,42.25,13.75,Abruzzo,Protium,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.90655434,ZWE,1033,1042,-18.52112,29.73324,Copiafera,Copaifera,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.90655434,ZWE,1134,1143,-18.52112,29.73324,Copiafera,Copaifera,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.90655434,ITA,1178,1185,42.25,13.75,Abruzzo,Protium,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2a'},Study area and sample sites,0.47391745,BRA,1200,1208,42.25,13.75,Abruzzo,Tapirira,2365
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2b'},Sample design and data collection,0.24821267,GBR,350,365,42.25,13.75,Abruzzo,transects 100 m,2290
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2b'},Sample design and data collection,0.28365934,MEX,1031,1036,42.25,13.75,Abruzzo,1–2 m,2290
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2b'},Sample design and data collection,0,,1855,1862,42.25,13.75,Abruzzo,Y.Leite,2290
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's2c'},Data analyses,,,,,,,,,1319
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3'},Results,0.24821267,AIA,201,222,42.25,13.75,Abruzzo,Monodelphis americana,4934
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3'},Results,0,,347,357,42.25,13.75,Abruzzo,Cerradomys,4934
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3'},Results,0,,407,425,42.25,13.75,Abruzzo,Nectomys squamipes,4934
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3'},Results,0.24821267,CAN,3906,3917,42.25,13.75,Abruzzo,Calomys sp.,4934
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3a'},Richness and composition,0.24821267,AIA,193,214,42.25,13.75,Abruzzo,Monodelphis americana,2184
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3a'},Richness and composition,0,,339,349,42.25,13.75,Abruzzo,Cerradomys,2184
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3a'},Richness and composition,0,,399,417,42.25,13.75,Abruzzo,Nectomys squamipes,2184
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's3b'},Disturbance-sensitive species and abundance analysis,0.24821267,CAN,1713,1724,42.25,13.75,Abruzzo,Calomys sp.,2741
journal.pone.0023312.xml,10.1371/journal.pone.0023312,"A Small Mammal Community in a Forest Fragment, Vegetation Corridor and Coffee Matrix System in the Brazilian Atlantic Forest",{'id': 's4'},Discussion,0.9048774,BRA,3834,3846,-18,-44,Minas Gerais,Minas Gerais,4553
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,title,title,,,,,,,,,135
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,abstract,abstract,0.9516948,MDG,471,481,-20,47,Republic of Madagascar,Madagascar,2174
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1'},Introduction,0.9465202,MDG,1968,1978,-20,47,Republic of Madagascar,Madagascar,9545
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1'},Introduction,0.864491,MDG,7626,7650,-21.36788,47.39025,Ranomafana National Park,Ranomafana National Park,9545
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1'},Introduction,0.9465202,MDG,7682,7692,-20,47,Republic of Madagascar,Madagascar,9545
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1'},Introduction,0.9465202,MDG,8236,8246,-20,47,Republic of Madagascar,Madagascar,9545
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1'},Introduction,0.9465202,MDG,8525,8535,-20,47,Republic of Madagascar,Madagascar,9545
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1a'},Functional diversity and functional redundancy with utilitarian species,0.8729099,MDG,5572,5596,-21.36788,47.39025,Ranomafana National Park,Ranomafana National Park,7491
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1a'},Functional diversity and functional redundancy with utilitarian species,0.9467072,MDG,5628,5638,-20,47,Republic of Madagascar,Madagascar,7491
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1a'},Functional diversity and functional redundancy with utilitarian species,0.9467072,MDG,6182,6192,-20,47,Republic of Madagascar,Madagascar,7491
journal.pone.0024107.xml,10.1371/journal.pone.0024107,Assessing Natural Resource Use by Forest-Reliant Communities in Madagascar Using Functional Diversity and Functional Redundancy Metrics,{'id': 's1a'},Functional diversity and functional redundancy with utilitarian species,0.9467072,MDG,6471,6481,-20,47,Republic of Madagascar,Madagascar,7491
